event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
7980500860,TRUE,00:00.0,16.04429118,-19.3299764,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609697.8407,7862329.801,33S,Central African Summer Time,00:00.0
7980500861,TRUE,21:00.0,16.05369059,-19.32901204,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610685.941,7862430.539,33S,Central African Summer Time,21:00.0
7980500862,TRUE,40:00.0,16.0642568,-19.32047933,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611801.7836,7863368.034,33S,Central African Summer Time,40:00.0
7980500863,TRUE,01:00.0,16.07585144,-19.31826579,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),613021.452,7863605.472,33S,Central African Summer Time,01:00.0
7980500864,TRUE,01:00.0,16.06028442,-19.32075399,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611384.2554,7863340.199,33S,Central African Summer Time,01:00.0
7980500865,TRUE,21:00.0,16.05957743,-19.32153931,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611309.4467,7863253.745,33S,Central African Summer Time,21:00.0
7980500866,TRUE,40:00.0,16.06035055,-19.32304484,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611389.6505,7863086.636,33S,Central African Summer Time,40:00.0
7980500867,TRUE,00:00.0,16.05622864,-19.3421224,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610943.7199,7860978.035,33S,Central African Summer Time,00:00.0
7980500868,TRUE,20:00.0,16.03659566,-19.33767904,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),608884.2868,7861482.241,33S,Central African Summer Time,20:00.0
7980500869,TRUE,01:00.0,16.03776855,-19.33256429,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609010.8929,7862047.531,33S,Central African Summer Time,01:00.0
7980500870,TRUE,20:00.0,16.04232992,-19.32888997,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609492.5258,7862451.274,33S,Central African Summer Time,20:00.0
7980500871,TRUE,20:00.0,16.07199707,-19.32044678,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612615.0073,7863366.62,33S,Central African Summer Time,20:00.0
7980500872,TRUE,40:00.0,16.07062276,-19.32219849,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612469.422,7863173.657,33S,Central African Summer Time,40:00.0
7980500873,TRUE,01:00.0,16.06788635,-19.3243103,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612180.4931,7862941.725,33S,Central African Summer Time,01:00.0
7980500874,TRUE,41:00.0,16.05671997,-19.3101827,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611016.9095,7864512.375,33S,Central African Summer Time,41:00.0
7980500875,TRUE,20:00.0,16.04795736,-19.31047567,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610096.0499,7864485.545,33S,Central African Summer Time,20:00.0
7980500876,TRUE,01:00.0,16.04465027,-19.29934082,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609756.0124,7865719.892,33S,Central African Summer Time,01:00.0
7980500877,TRUE,20:00.0,16.04789327,-19.28805745,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610104.3141,7866966.52,33S,Central African Summer Time,20:00.0
7980500878,TRUE,00:00.0,16.04873352,-19.2859375,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610194.0272,7867200.592,33S,Central African Summer Time,00:00.0
7980500879,TRUE,01:00.0,16.0487203,-19.2859436,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610192.6339,7867199.925,33S,Central African Summer Time,01:00.0
7980500880,TRUE,21:00.0,16.0487264,-19.28595378,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610193.2681,7867198.795,33S,Central African Summer Time,21:00.0
7980500881,TRUE,40:00.0,16.04597575,-19.28365275,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609905.7581,7867455.185,33S,Central African Summer Time,40:00.0
7980500882,TRUE,01:00.0,16.01607971,-19.28058879,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),606766.1586,7867812.93,33S,Central African Summer Time,01:00.0
7980500883,TRUE,40:00.0,15.98914897,-19.28719482,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),603931.9764,7867098.232,33S,Central African Summer Time,40:00.0
7980500884,TRUE,20:00.0,15.98455098,-19.28366292,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),603451.0367,7867491.836,33S,Central African Summer Time,20:00.0
7980500885,TRUE,41:00.0,15.9727356,-19.28694255,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),602207.4139,7867135.904,33S,Central African Summer Time,41:00.0
7980500886,TRUE,01:00.0,15.92157898,-19.30862223,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596819.1492,7864766.127,33S,Central African Summer Time,01:00.0
7980500887,TRUE,41:00.0,15.90166524,-19.29199829,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594736.4857,7866616.777,33S,Central African Summer Time,41:00.0
7980500888,TRUE,20:00.0,15.90203857,-19.29117432,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594776.1877,7866707.755,33S,Central African Summer Time,20:00.0
7980500889,TRUE,21:00.0,15.90026754,-19.29044596,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594590.514,7866789.324,33S,Central African Summer Time,21:00.0
7980500890,TRUE,00:00.0,15.88168945,-19.26863403,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),592650.6687,7869213.094,33S,Central African Summer Time,00:00.0
7980500891,TRUE,21:00.0,15.85822957,-19.25135091,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590194.7349,7871138.01,33S,Central African Summer Time,21:00.0
7980500892,TRUE,40:00.0,15.8582133,-19.25142822,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590192.9826,7871129.463,33S,Central African Summer Time,40:00.0
7980500893,TRUE,40:00.0,15.83226115,-19.26806641,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587456.5941,7869301.547,33S,Central African Summer Time,40:00.0
7980500894,TRUE,40:00.0,15.82856649,-19.26781616,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587068.4586,7869331.097,33S,Central African Summer Time,40:00.0
7980500895,TRUE,20:00.0,15.82705282,-19.2675944,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586909.5054,7869356.395,33S,Central African Summer Time,20:00.0
7980500896,TRUE,21:00.0,15.82216593,-19.27572835,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586391.6834,7868458.731,33S,Central African Summer Time,21:00.0
7980500897,TRUE,21:00.0,15.8218455,-19.27603149,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586357.8526,7868425.345,33S,Central African Summer Time,21:00.0
7980500898,TRUE,21:00.0,15.82266439,-19.27555745,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586444.1532,7868477.395,33S,Central African Summer Time,21:00.0
7980500899,TRUE,01:00.0,15.82501322,-19.2781901,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586689.5926,7868184.893,33S,Central African Summer Time,01:00.0
7980500900,TRUE,41:00.0,15.83335164,-19.27351278,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587568.2993,7868698.3,33S,Central African Summer Time,41:00.0
7980500901,TRUE,01:00.0,15.83711955,-19.26954753,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587966.3682,7869135.191,33S,Central African Summer Time,01:00.0
7980500902,TRUE,00:00.0,15.83597107,-19.27081095,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587845.0034,7868995.962,33S,Central African Summer Time,00:00.0
7980500903,TRUE,21:00.0,15.83535055,-19.27144572,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587779.4566,7868926.032,33S,Central African Summer Time,21:00.0
7980500904,TRUE,21:00.0,15.82206319,-19.27585449,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586380.821,7868444.823,33S,Central African Summer Time,21:00.0
7980500905,TRUE,01:00.0,15.81151021,-19.26571248,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585277.1219,7869572.355,33S,Central African Summer Time,01:00.0
7980500906,TRUE,21:00.0,15.8106842,-19.26155192,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585192.4658,7870033.167,33S,Central African Summer Time,21:00.0
7980500907,TRUE,40:00.0,15.80895793,-19.25712891,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585013.3271,7870523.461,33S,Central African Summer Time,40:00.0
7980500908,TRUE,01:00.0,15.81136983,-19.2554362,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585267.6817,7870709.594,33S,Central African Summer Time,01:00.0
7980500909,TRUE,41:00.0,15.80951233,-19.25424601,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585073.0786,7870842.21,33S,Central African Summer Time,41:00.0
7980500910,TRUE,20:00.0,15.79415283,-19.23196208,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583470.1048,7873315.58,33S,Central African Summer Time,20:00.0
7980500911,TRUE,00:00.0,15.767512,-19.21981812,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580675.7916,7874671.981,33S,Central African Time,00:00.0
7980500912,TRUE,20:00.0,15.76575521,-19.22009888,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580490.9841,7874641.726,33S,Central African Time,20:00.0
7980500913,TRUE,21:00.0,15.76571248,-19.22057292,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580486.2616,7874589.29,33S,Central African Time,21:00.0
7980500914,TRUE,41:00.0,15.76403707,-19.21927083,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580310.7787,7874734.151,33S,Central African Time,41:00.0
7980500915,TRUE,01:00.0,15.76905416,-19.21936849,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580838.1208,7874721.021,33S,Central African Time,01:00.0
7980500916,TRUE,20:00.0,15.80001017,-19.20427653,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584099.8586,7876376.411,33S,Central African Time,20:00.0
7980500917,TRUE,40:00.0,15.78421733,-19.18210449,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582450.6184,7878837.482,33S,Central African Time,40:00.0
7980500918,TRUE,00:00.0,15.77991231,-19.17604777,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582000.9747,7879509.737,33S,Central African Time,00:00.0
7980500919,TRUE,00:00.0,15.78709208,-19.16479899,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582761.5178,7880751.114,33S,Central African Time,00:00.0
7980500920,TRUE,21:00.0,15.78925781,-19.1637675,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582989.7685,7880864.229,33S,Central African Time,21:00.0
7980500921,TRUE,00:00.0,15.79207662,-19.16352336,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583286.3014,7880889.902,33S,Central African Time,00:00.0
7980500922,TRUE,40:00.0,15.78799438,-19.15849609,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582859.5467,7881448.153,33S,Central African Time,40:00.0
7980500923,TRUE,41:00.0,15.7849823,-19.16504517,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582539.5442,7880724.872,33S,Central African Time,41:00.0
7980500924,TRUE,41:00.0,15.75841675,-19.18535563,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579736.3188,7878489.719,33S,Central African Time,41:00.0
7980500925,TRUE,20:00.0,15.75849406,-19.18614705,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579744.0662,7878402.106,33S,Central African Time,20:00.0
7980500926,TRUE,41:00.0,15.77346802,-19.19583537,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581313.6664,7877323.099,33S,Central African Time,41:00.0
7980500927,TRUE,20:00.0,15.77668355,-19.19664714,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581651.3267,7877231.766,33S,Central African Time,20:00.0
7980500928,TRUE,21:00.0,15.78540853,-19.19242757,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582570.7175,7877694.585,33S,Central African Time,21:00.0
7980500929,TRUE,00:00.0,15.7837382,-19.18811849,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582397.2497,7878172.21,33S,Central African Time,00:00.0
7980500930,TRUE,41:00.0,15.77959798,-19.15143636,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581980.0894,7882233.331,33S,Central African Time,41:00.0
7980500931,TRUE,40:00.0,15.77741597,-19.15422567,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581749.2508,7881925.695,33S,Central African Time,40:00.0
7980500932,TRUE,41:00.0,15.78000997,-19.15389608,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582022.1993,7881960.95,33S,Central African Time,41:00.0
7980500933,TRUE,21:00.0,15.80085551,-19.16938883,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584206.464,7880236.626,33S,Central African Time,21:00.0
7980500934,TRUE,21:00.0,15.80144857,-19.16830037,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584269.3782,7880356.787,33S,Central African Time,21:00.0
7980500935,TRUE,21:00.0,15.77095235,-19.14845785,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581072.3533,7882566.961,33S,Central African Time,21:00.0
7980500936,TRUE,41:00.0,15.77472331,-19.16196493,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581462.2897,7881070.545,33S,Central African Time,41:00.0
7980500937,TRUE,40:00.0,15.77099202,-19.16118368,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581070.307,7881158.733,33S,Central African Time,40:00.0
7980500938,TRUE,01:00.0,15.76939901,-19.16420492,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580901.3193,7880825.149,33S,Central African Time,01:00.0
7980500939,TRUE,20:00.0,15.76355693,-19.14610799,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580295.7606,7882830.407,33S,Central African Time,20:00.0
7980500940,TRUE,20:00.0,15.78267924,-19.16104736,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582299.3533,7881168.349,33S,Central African Time,20:00.0
7980500941,TRUE,21:00.0,15.77191976,-19.20233154,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581147.707,7876604.966,33S,Central African Time,21:00.0
7980500942,TRUE,21:00.0,15.7708842,-19.20192464,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581039.0383,7876650.475,33S,Central African Time,21:00.0
7980500943,TRUE,01:00.0,15.79951782,-19.19853516,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584051.0144,7877011.982,33S,Central African Time,01:00.0
7980500944,TRUE,20:00.0,15.80613098,-19.20103149,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584744.9947,7876732.537,33S,Central African Time,20:00.0
7980500945,TRUE,21:00.0,15.80595805,-19.20087687,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584726.8936,7876749.731,33S,Central African Time,21:00.0
7980500946,TRUE,40:00.0,15.80593974,-19.20087891,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584724.9676,7876749.514,33S,Central African Time,40:00.0
7980500947,TRUE,20:00.0,15.80832316,-19.19636434,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584977.8572,7877247.931,33S,Central African Time,20:00.0
7980500948,TRUE,40:00.0,15.79268494,-19.18955688,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583337.1763,7878008.787,33S,Central African Time,40:00.0
7980500949,TRUE,20:00.0,15.79007975,-19.20848999,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583053.7704,7875914.921,33S,Central African Time,20:00.0
7980500950,TRUE,20:00.0,15.78978475,-19.21740926,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583018.2808,7874928.068,33S,Central African Time,20:00.0
7980500951,TRUE,00:00.0,15.78958842,-19.21854655,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582997.0716,7874802.31,33S,Central African Time,00:00.0
7980500952,TRUE,00:00.0,15.78405558,-19.19655762,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582426.4173,7877238.201,33S,Central African Time,00:00.0
7980500953,TRUE,00:00.0,15.77295634,-19.1487793,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581282.9429,7882530.459,33S,Central African Time,00:00.0
7980500954,TRUE,40:00.0,15.7657196,-19.14135335,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580525.504,7883355.547,33S,Central African Time,40:00.0
7980500955,TRUE,20:00.0,15.75414327,-19.14133708,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579308.0522,7883362.643,33S,Central African Time,20:00.0
7980500956,TRUE,20:00.0,15.74671936,-19.13768107,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578529.0244,7883770.559,33S,Central African Time,20:00.0
7980500957,TRUE,40:00.0,15.74674886,-19.1363973,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578532.7339,7883912.603,33S,Central African Time,40:00.0
7980500958,TRUE,41:00.0,15.74618123,-19.13507487,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578473.6605,7884059.194,33S,Central African Time,41:00.0
7980500959,TRUE,21:00.0,15.75024312,-19.1342041,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578901.2703,7884153.722,33S,Central African Time,21:00.0
7980500960,TRUE,40:00.0,15.75028788,-19.13417155,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578905.9932,7884157.304,33S,Central African Time,40:00.0
7980500961,TRUE,00:00.0,15.75384928,-19.13069661,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579282.2125,7884540.218,33S,Central African Time,00:00.0
7980500962,TRUE,41:00.0,15.75687968,-19.12686157,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579602.771,7884963.215,33S,Central African Time,41:00.0
7980500963,TRUE,20:00.0,15.75696513,-19.12543132,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579612.4435,7885121.443,33S,Central African Time,20:00.0
7980500964,TRUE,40:00.0,15.7557373,-19.12685547,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579482.6217,7884964.41,33S,Central African Time,40:00.0
7980500965,TRUE,00:00.0,15.75609233,-19.12760824,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579519.6025,7884880.949,33S,Central African Time,00:00.0
7980500966,TRUE,20:00.0,15.76053772,-19.12968343,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579986.155,7884649.287,33S,Central African Time,20:00.0
7980500967,TRUE,40:00.0,15.75843608,-19.12831217,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579765.7724,7884801.987,33S,Central African Time,40:00.0
7980500968,TRUE,41:00.0,15.75562948,-19.12648722,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579471.4576,7885005.208,33S,Central African Time,41:00.0
7980500969,TRUE,21:00.0,15.75595703,-19.13012695,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579504.167,7884602.298,33S,Central African Time,21:00.0
7980500970,TRUE,01:00.0,15.7595693,-19.13785197,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579880.373,7883745.823,33S,Central African Time,01:00.0
7980500971,TRUE,40:00.0,15.75919393,-19.12830811,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579845.4822,7884802.09,33S,Central African Time,40:00.0
7980500972,TRUE,40:00.0,15.74275004,-19.15628459,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578102.8173,7881713.73,33S,Central African Time,40:00.0
7980500973,TRUE,41:00.0,15.74567973,-19.1612203,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578408.5654,7881166.245,33S,Central African Time,41:00.0
7980500974,TRUE,41:00.0,15.7686615,-19.1815328,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580815.3186,7878908.027,33S,Central African Time,41:00.0
7980500975,TRUE,01:00.0,15.77194926,-19.18496297,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581159.3221,7878526.925,33S,Central African Time,01:00.0
7980500976,TRUE,00:00.0,15.77738749,-19.19620768,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581725.5512,7877280.066,33S,Central African Time,00:00.0
7980500977,TRUE,21:00.0,15.77538554,-19.20987549,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581508.3464,7875768.548,33S,Central African Time,21:00.0
7980500978,TRUE,21:00.0,15.77387594,-19.20927734,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581349.9441,7875835.444,33S,Central African Time,21:00.0
7980500979,TRUE,20:00.0,15.77436218,-19.20431315,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581403.5028,7876384.545,33S,Central African Time,20:00.0
7980500980,TRUE,20:00.0,15.77668355,-19.19477336,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581652.2509,7877439.115,33S,Central African Time,20:00.0
7980500981,TRUE,40:00.0,15.77484639,-19.1718811,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581470.3598,7879973.186,33S,Central African Time,40:00.0
7980500982,TRUE,01:00.0,15.77414856,-19.1692159,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581398.2923,7880268.437,33S,Central African Time,01:00.0
7980500983,TRUE,40:00.0,15.79328105,-19.16799927,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583410.7013,7880394.031,33S,Central African Time,40:00.0
7980500984,TRUE,20:00.0,15.7696401,-19.14201253,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580937.4945,7883280.792,33S,Central African Time,20:00.0
7980500985,TRUE,00:00.0,15.7597758,-19.14111735,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579900.5196,7883384.391,33S,Central African Time,00:00.0
7980500986,TRUE,01:00.0,15.74296672,-19.14815063,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578129.4324,7882613.712,33S,Central African Time,01:00.0
7980500987,TRUE,00:00.0,15.73285014,-19.17318319,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),577053.91,7879848.182,33S,Central African Time,00:00.0
7980500988,TRUE,40:00.0,15.75285746,-19.18233643,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579153.2576,7878826.349,33S,Central African Time,40:00.0
7980500989,TRUE,01:00.0,15.7952006,-19.21134033,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583590.6647,7875597.056,33S,Central African Time,01:00.0
7980500990,TRUE,21:00.0,15.78828125,-19.20683594,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582865.5299,7876098.813,33S,Central African Time,21:00.0
